Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	19	27.1428571429	8.03637604815e-25	NM_033251, NM_001303625, NM_001034996, NM_001320141, NM_007104, NM_000989, NM_001315530, NM_000999, NM_000978, NM_000967, NM_000976, NM_000968, NM_053275, NM_001316311, NM_000975, NM_000990, NM_000972, NM_001330200, NM_000997	68	53	7347	38.7327968923	7.07201092237e-23	2.35733697412e-23	8.70467096124e-22
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	42	60.0	5.60111780757e-21	NM_033251, NM_001260506, NM_001021, NM_001034996, NM_007104, NM_022551, NM_001017, NM_001016, NM_000989, NM_001019, NM_001025071, NM_006098, NM_001286272, NM_001012, NM_000967, NM_001015, NM_001961, NM_000968, NM_053275, NM_001321485, NM_001568, NM_001330200, NM_001009, NM_001321702, NM_001303625, NM_002952, NM_001320141, NM_001301228, NM_001007, NM_002954, NM_001402, NM_001028, NM_001315530, NM_000978, NM_001025, NM_000976, NM_001024, NM_001010, NM_001316311, NM_000975, NM_000990, NM_000972	65	957	7107	4.79855317097	5.43308427334e-19	2.71654213667e-19	6.18119888689e-18
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	13	18.5714285714	1.45838507953e-19	NM_001009, NM_001260506, NM_001321702, NM_001030001, NM_002952, NM_001007, NM_002954, NM_022551, NM_001028, NM_006098, NM_001025, NM_001024, NM_001010	68	23	7347	61.0684143223	1.28337886999e-17	3.20844717498e-18	1.57966254641e-16
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	24	34.2857142857	1.40217850824e-17	NM_001009, NM_001260506, NM_001321702, NM_001021, NM_001030001, NM_002952, NM_001320141, NM_001007, NM_007104, NM_022551, NM_001017, NM_000989, NM_001025071, NM_000999, NM_000978, NM_001012, NM_000967, NM_001015, NM_000976, NM_000968, NM_053275, NM_001321485, NM_000972, NM_001330200	68	256	7347	10.1291360294	1.23391708725e-15	2.4678341745e-16	1.51878190742e-14
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	18	25.7142857143	1.19205253745e-16	NM_001009, NM_001260506, NM_001021, NM_001007, NM_002615, NM_022551, NM_001017, NM_000989, NM_001028, NM_001025071, NM_001019, NM_000978, NM_001961, NM_000976, NM_001015, NM_001321485, NM_001316311, NM_000975	68	116	7347	16.7654665314	9.7699626167e-15	1.66533453694e-15	1.22124532709e-13
GOTERM_CC_DIRECT	GO:0005829~cytosol	50	71.4285714286	2.39976407856e-14	NM_001021, NM_001034996, NM_007104, NM_001329455, NM_001017, NM_001016, NM_000989, NM_006098, NM_001025071, NM_001019, NM_001012, NM_001015, NM_001961, NM_053275, NM_001321485, NM_000317, NM_001195056, NM_001321702, NM_001320141, NM_002952, NM_002954, NM_001028, NM_000999, NM_001315530, NM_001025, NM_001024, NM_000990, NM_001959, NM_000997, NM_033251, NM_001260506, NM_022551, NM_000967, NM_000968, NM_001568, NM_001330200, NM_001009, NM_199186, NM_001303625, NM_001030001, NM_001007, NM_001008, NM_001402, NM_001404, NM_000978, NM_000976, NM_001010, NM_000975, NM_001316311, NM_000972	68	2072	7347	2.60724222121	2.11031192521e-12	3.01425551186e-13	2.59792187762e-11
GOTERM_MF_DIRECT	GO:0003723~RNA binding	23	32.8571428571	3.01465963792e-13	NM_001009, NM_033251, NM_001260506, NM_001034996, NM_002952, NM_001320141, NM_001007, NM_007104, NM_001008, NM_022551, NM_000989, NM_001019, NM_001025071, NM_001028, NM_001315530, NM_000999, NM_000967, NM_000968, NM_000975, NM_000990, NM_000972, NM_000997, NM_001330200	65	368	7107	6.83365384615	2.9238278465e-11	9.74609282167e-12	3.32645022638e-10
GOTERM_CC_DIRECT	GO:0016020~membrane	40	57.1428571429	1.21746037549e-12	NM_033251, NM_001260506, NM_001021, NM_001034996, NM_007104, NM_022551, NM_001017, NM_001016, NM_000989, NM_001019, NM_001025071, NM_001012, NM_001015, NM_001961, NM_000968, NM_053275, NM_001321485, NM_001568, NM_001330200, NM_006573, NM_001009, NM_001321702, NM_001303625, NM_002952, NM_001320141, NM_001007, NM_002954, NM_001008, NM_001402, NM_001404, NM_001315530, NM_000978, NM_001025, NM_000976, NM_001010, NM_001316311, NM_000975, NM_000990, NM_000972, NM_017425	68	1402	7347	3.08257111689	1.07137410055e-10	1.33921762568e-11	1.31871180642e-09
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	38	54.2857142857	7.96578517931e-11	NM_001260506, NM_001021, NM_001034996, NM_002615, NM_007104, NM_001329455, NM_022551, NM_001017, NM_000989, NM_001019, NM_001025071, NM_006098, NM_001286272, NM_001012, NM_000967, NM_001015, NM_001961, NM_000968, NM_053275, NM_001321485, NM_001568, NM_001013663, NM_001009, NM_199186, NM_001321702, NM_001030001, NM_002952, NM_001007, NM_002954, NM_001402, NM_001028, NM_001404, NM_001315530, NM_000978, NM_000976, NM_001316311, NM_000975, NM_000972	68	1434	7347	2.86309377307	7.00988955771e-09	7.78876629859e-10	8.62820814795e-08
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	9	12.8571428571	3.20519851874e-10	NM_022551, NM_001009, NM_001015, NM_000976, NM_001321702, NM_000975, NM_000997, NM_001007, NM_001008	65	33	7107	29.8195804196	3.10904233469e-08	7.77260589224e-09	3.53714546542e-07
GOTERM_CC_DIRECT	GO:0005730~nucleolus	20	28.5714285714	2.35707006389e-06	NM_001260506, NM_001321702, NM_002952, NM_007104, NM_002954, NM_001402, NM_001017, NM_001025071, NM_001028, NM_000978, NM_001025, NM_000967, NM_001015, NM_000976, NM_000968, NM_001010, NM_001321485, NM_000975, NM_000972, NM_001330200	68	638	7347	3.38696293564	0.000207400899538	2.07420258891e-05	0.00255305146049
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	9	12.8571428571	3.4719232109e-06	NM_001009, NM_001012, NM_001260506, NM_001961, NM_053275, NM_000968, NM_001010, NM_001321702, NM_001007	68	102	7347	9.53330449827	0.000305483103482	2.77750481708e-05	0.00376057979022
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	5	7.14285714286	1.1790664587e-05	NM_000967, NM_000976, NM_000975, NM_001303625, NM_001320141	67	16	7039	32.8311567164	0.00412999568147	0.000591046358703	0.0161314776163
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	4	5.71428571429	0.000163083908668	NM_001009, NM_001025071, NM_001321485, NM_001021	67	12	7039	35.0199004975	0.0556393299849	0.00713034759552	0.222910419554
GOTERM_BP_DIRECT	GO:0006414~translational elongation	4	5.71428571429	0.00033056047288	NM_001402, NM_001404, NM_001961, NM_001959	67	15	7039	28.015920398	0.109565654929	0.0128112183294	0.451345497869
GOTERM_CC_DIRECT	GO:0036464~cytoplasmic ribonucleoprotein granule	4	5.71428571429	0.000632779057774	NM_053275, NM_001010, NM_001320141, NM_001007	68	19	7347	22.746130031	0.0541792241004	0.0046310918154	0.683272120567
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	4	5.71428571429	0.000928155952628	NM_001315530, NM_053275, NM_001316311, NM_001320141	67	21	7039	20.0113717129	0.278147187434	0.0320679613324	1.2625101461
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	39	55.7142857143	0.00100331534124	NM_199290, NM_001260506, NM_001034996, NM_018100, NM_007104, NM_001329455, NM_000989, NM_001019, NM_001025071, NM_006098, NM_001286272, NM_001012, NM_000967, NM_001015, NM_001961, NM_000968, NM_053275, NM_001321485, NM_000317, NM_001568, NM_001330200, NM_006573, NM_001195056, NM_001321702, NM_001030001, NM_002952, NM_001301228, NM_002954, NM_001402, NM_001028, NM_001404, NM_000978, NM_001025, NM_001024, NM_001010, NM_000975, NM_000972, NM_001959, NM_017425	68	2752	7347	1.53114846956	0.0845468330751	0.0067720480849	1.08140563281
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	4	5.71428571429	0.00106753455519	NM_001315530, NM_000975, NM_001316311, NM_001034996	67	22	7039	19.1017639077	0.312645271931	0.0335079949186	1.45081678824
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	4.28571428571	0.0011699688038	NM_000978, NM_053275, NM_001330200	65	6	7107	54.6692307692	0.107343485133	0.0224547364581	1.28358366723
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	4	5.71428571429	0.0013907397016	NM_001402, NM_001404, NM_001961, NM_001959	65	25	7107	17.4941538462	0.126280283035	0.022248053078	1.52410633191
GOTERM_MF_DIRECT	GO:0070181~small ribosomal subunit rRNA binding	3	4.28571428571	0.00162845145069	NM_001017, NM_001025071, NM_001260506	65	7	7107	46.8593406593	0.14622581919	0.0223309666413	1.78248955755
GOTERM_CC_DIRECT	GO:0005844~polysome	4	5.71428571429	0.0029762211432	NM_001260506, NM_001010, NM_001007, NM_001008	68	32	7347	13.5055147059	0.230718243265	0.0185611503957	3.17696618467
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	8	11.4285714286	0.00369809738103	NM_001404, NM_006098, NM_001961, NM_000972, NM_001034996, NM_001568, NM_002952, NM_001320141	67	214	7039	3.92746547636	0.727587614906	0.10270433268	4.94298772696
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	8	11.4285714286	0.00428410093425	NM_001404, NM_006098, NM_001961, NM_000972, NM_001034996, NM_001568, NM_002952, NM_001320141	65	229	7107	3.81968424589	0.340616839905	0.0507245891787	4.62745242663
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	3	4.28571428571	0.00509774776518	NM_001315530, NM_000990, NM_007104	68	12	7347	27.0110294118	0.362211868844	0.0295382361717	5.38535583883
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	8	11.4285714286	0.00582945568895	NM_001404, NM_006098, NM_001961, NM_000972, NM_001034996, NM_001568, NM_002952, NM_001320141	68	239	7347	3.61653950283	0.402196497065	0.0316443218516	6.13635291468
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	4	5.71428571429	0.0060736909406	NM_001961, NM_001959, NM_007104, NM_001007	67	40	7039	10.5059701493	0.882152751923	0.151673498873	7.99775685933
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	3	4.28571428571	0.0063187965858	NM_001010, NM_001321485, NM_001021	67	13	7039	24.2445464983	0.891925500799	0.146938718363	8.30770344564
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	29	41.4285714286	0.00907889913861	NM_001260506, NM_001021, NM_022761, NM_022551, NM_001017, NM_001016, NM_001019, NM_001025071, NM_001012, NM_000967, NM_001015, NM_024948, NM_001321485, NM_001040613, NM_001568, NM_001009, NM_001195056, NM_001321702, NM_001030001, NM_002952, NM_001007, NM_001008, NM_002954, NM_001028, NM_001025, NM_001024, NM_006166, NM_001010, NM_000975	68	2040	7347	1.53592128028	0.551834183137	0.0461141735017	9.40652672683
GOTERM_MF_DIRECT	GO:0045182~translation regulator activity	2	2.85714285714	0.0267768014451	NM_001025071, NM_001321702	65	3	7107	72.8923076923	0.928120027747	0.253626118405	25.883189012
GOTERM_MF_DIRECT	GO:1990932~5.8S rRNA binding	2	2.85714285714	0.0267768014451	NM_001017, NM_001330200	65	3	7107	72.8923076923	0.928120027747	0.253626118405	25.883189012
GOTERM_CC_DIRECT	GO:0005853~eukaryotic translation elongation factor 1 complex	2	2.85714285714	0.0271130320313	NM_001402, NM_001959	68	3	7347	72.0294117647	0.91097951322	0.125744584126	25.7499603147
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	4.28571428571	0.0298765311443	NM_001025071, NM_001012, NM_001321485	67	29	7039	10.868244982	0.999976216221	0.508241293953	33.9672501784
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	3	4.28571428571	0.0358518864233	NM_022551, NM_053275, NM_000972	67	32	7039	9.84934701493	0.999997280693	0.551095825348	39.3200098944
GOTERM_BP_DIRECT	GO:0010269~response to selenium ion	2	2.85714285714	0.0369888956099	NM_053275, NM_001329455	67	4	7039	52.5298507463	0.999998202849	0.540765629831	40.291837163
GOTERM_MF_DIRECT	GO:0008097~5S rRNA binding	2	2.85714285714	0.04423458885	NM_000967, NM_001961	65	5	7107	43.7353846154	0.987581274709	0.355225724648	39.3034673226
GOTERM_CC_DIRECT	GO:0042788~polysomal ribosome	2	2.85714285714	0.0447847334415	NM_001961, NM_000972	68	5	7347	43.2176470588	0.982261763987	0.191206986656	39.1213514595
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	4	5.71428571429	0.0509978009814	NM_001017, NM_001009, NM_001260506, NM_002952	65	93	7107	4.70272952854	0.993763797331	0.369713214462	43.878544026
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	6	8.57142857143	0.0537361275206	NM_022551, NM_001402, NM_001260506, NM_001961, NM_001010, NM_001321485	65	228	7107	2.87732793522	0.995288174866	0.360119173578	45.6399766648
GOTERM_MF_DIRECT	GO:0017134~fibroblast growth factor binding	2	2.85714285714	0.0782304656067	NM_001321485, NM_002952	65	9	7107	24.2974358974	0.99962985835	0.455461859071	59.300923526
GOTERM_MF_DIRECT	GO:0005515~protein binding	50	71.4285714286	0.0857723650201	NM_001034996, NM_018100, NM_007104, NM_001017, NM_000989, NM_006098, NM_001025071, NM_001019, NM_001286272, NM_001015, NM_001961, NM_024948, NM_053275, NM_001321485, NM_000317, NM_006573, NM_001195056, NM_001321702, NM_002952, NM_001301228, NM_002954, NM_001028, NM_001315530, NM_001025, NM_006166, NM_000990, NM_001959, NM_017425, NM_033251, NM_001260506, NM_019059, NM_002615, NM_022551, NM_000967, NM_000968, NM_001568, NM_001330200, NM_001009, NM_174922, NM_001303625, NM_001007, NM_001402, NM_001404, NM_000978, NM_000976, NM_001010, NM_016399, NM_000975, NM_001316311, NM_000972	65	4828	7107	1.13233700848	0.999833171036	0.462767538299	62.8285682296
GOTERM_BP_DIRECT	GO:0009615~response to virus	3	4.28571428571	0.0879691641626	NM_001404, NM_001019, NM_001286272	67	53	7039	5.94677555618	1.0	0.833970339015	71.6321345205
GOTERM_BP_DIRECT	GO:0007369~gastrulation	2	2.85714285714	0.0899595486652	NM_006098, NM_001010	67	10	7039	21.0119402985	1.0	0.824732961876	72.4675870121
GOTERM_BP_DIRECT	GO:0090201~negative regulation of release of cytochrome c from mitochondria	2	2.85714285714	0.106970480062	NM_016399, NM_001329455	67	12	7039	17.5099502488	1.0	0.86269224838	78.7324697664
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	2	2.85714285714	0.115358120351	NM_001025071, NM_001321485	67	13	7039	16.1630309989	1.0	0.871098874843	81.3086174221
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	2	2.85714285714	0.115358120351	NM_001010, NM_199186	67	13	7039	16.1630309989	1.0	0.871098874843	81.3086174221
GOTERM_CC_DIRECT	GO:0032993~protein-DNA complex	2	2.85714285714	0.120472981162	NM_001195056, NM_006166	68	14	7347	15.4348739496	0.999987585526	0.431544574582	75.1039654114
GOTERM_BP_DIRECT	GO:0071353~cellular response to interleukin-4	2	2.85714285714	0.123668163627	NM_000967, NM_053275	67	14	7039	15.0085287846	1.0	0.878296405422	83.5730182084
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	2	2.85714285714	0.131901316823	NM_000972, NM_007104	67	15	7039	14.007960199	1.0	0.884518874291	85.5633607752
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	4	5.71428571429	0.156714509511	NM_001007, NM_002615, NM_001301228, NM_001008	67	146	7039	2.8783479861	1.0	0.917324099525	90.2917459568
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	2	2.85714285714	0.164078946726	NM_006098, NM_001195056	67	19	7039	11.0589159466	1.0	0.919239258457	91.3896826969
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	2	2.85714285714	0.171938033556	NM_001404, NM_001329455	67	20	7039	10.5059701493	1.0	0.921684394933	92.4336340334
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	4	5.71428571429	0.19149658914	NM_006573, NM_001019, NM_001321702, NM_001007	67	161	7039	2.61017891907	1.0	0.936924001606	94.5443232981
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	2	2.85714285714	0.210154957417	NM_006098, NM_002954	67	25	7039	8.4047761194	1.0	0.948046538284	96.0362367436
GOTERM_BP_DIRECT	GO:0071333~cellular response to glucose stimulus	2	2.85714285714	0.217587203329	NM_006098, NM_002615	67	26	7039	8.08151549943	1.0	0.948689355355	96.5172071041
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	2	2.85714285714	0.224950563455	NM_000999, NM_001329455	67	27	7039	7.78220011056	1.0	0.949282943868	96.9398723459
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	2	2.85714285714	0.224950563455	NM_001961, NM_001329455	67	27	7039	7.78220011056	1.0	0.949282943868	96.9398723459
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	3	4.28571428571	0.230575503281	NM_001286272, NM_001260506, NM_016399	67	97	7039	3.24926911833	1.0	0.948583150976	97.2301509964
GOTERM_BP_DIRECT	GO:0030218~erythrocyte differentiation	2	2.85714285714	0.239473135658	NM_001025071, NM_001321485	67	29	7039	7.24549665466	1.0	0.950343589425	97.6376775617
GOTERM_CC_DIRECT	GO:0005615~extracellular space	5	7.14285714286	0.249486409306	NM_006573, NM_001402, NM_001286272, NM_002615, NM_002954	68	279	7347	1.9362745098	0.999999999989	0.699604779905	95.5338288724
GOTERM_BP_DIRECT	GO:0002244~hematopoietic progenitor cell differentiation	2	2.85714285714	0.260755886408	NM_001961, NM_001009894	67	32	7039	6.56623134328	1.0	0.959785735932	98.3979421351
GOTERM_BP_DIRECT	GO:0042769~DNA damage response, detection of DNA damage	2	2.85714285714	0.260755886408	NM_001260506, NM_002954	67	32	7039	6.56623134328	1.0	0.959785735932	98.3979421351
GOTERM_CC_DIRECT	GO:0072686~mitotic spindle	2	2.85714285714	0.274859493169	NM_001260506, NM_018100	68	35	7347	6.17394957983	0.999999999999	0.723504120787	96.922837095
GOTERM_CC_DIRECT	GO:0030425~dendrite	3	4.28571428571	0.275558894968	NM_006098, NM_053275, NM_001010	68	113	7347	2.86842790213	1.0	0.708687160035	96.9548326036
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	5	7.14285714286	0.279977953832	NM_006098, NM_001195056, NM_001260506, NM_024948, NM_016399	67	286	7039	1.83670806805	1.0	0.96632519337	98.8828258215
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	2	2.85714285714	0.281451830615	NM_001961, NM_001007	67	35	7039	6.00341151386	1.0	0.963653917124	98.913712812
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	2	2.85714285714	0.281451830615	NM_016399, NM_001329455	67	35	7039	6.00341151386	1.0	0.963653917124	98.913712812
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	2	2.85714285714	0.301576905527	NM_006098, NM_001260506	67	38	7039	5.52945797329	1.0	0.96978961445	99.2635581002
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	2	2.85714285714	0.307487357566	NM_001402, NM_001260506	68	40	7347	5.40220588235	1.0	0.740042956218	98.1311314648
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	2	2.85714285714	0.308161096963	NM_001025071, NM_000999	67	39	7039	5.38767699962	1.0	0.969646456485	99.3530754729
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	2	2.85714285714	0.316847470373	NM_001402, NM_001316311	65	42	7107	5.20659340659	1.0	0.914909514311	98.5079112491
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	2	2.85714285714	0.321146622135	NM_001321485, NM_002954	67	41	7039	5.12486348744	1.0	0.972065473158	99.5008171771
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	4	5.71428571429	0.335424264681	NM_001286272, NM_001010, NM_016399, NM_002954	67	218	7039	1.92770094482	1.0	0.974712824409	99.6267938794
GOTERM_CC_DIRECT	GO:0005634~nucleus	30	42.8571428571	0.339677299871	NM_199290, NM_033251, NM_001260506, NM_022761, NM_007104, NM_022551, NM_001017, NM_000989, NM_006098, NM_001286272, NM_001012, NM_000967, NM_001961, NM_000968, NM_053275, NM_001568, NM_001195056, NM_001321702, NM_002952, NM_001320141, NM_001301228, NM_001008, NM_002954, NM_001402, NM_001028, NM_001404, NM_006166, NM_001010, NM_000972, NM_001959	68	2947	7347	1.09987225294	1.0	0.767971185826	98.8839752593
GOTERM_MF_DIRECT	GO:0002039~p53 binding	2	2.85714285714	0.341272258037	NM_001961, NM_016399	65	46	7107	4.75384615385	1.0	0.920401506997	99.0016060629
