Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	70	42.4242424242	0.000746028563438	NM_001080775, NM_133186, NM_013882, NM_001031667, NM_133991, NM_029231, NM_011467, NM_001190444, NM_145420, NM_013632, NM_025346, NM_057171, NM_013633, NM_145427, NM_172669, NM_007872, NM_011956, NM_001199733, NM_009834, NM_183178, NM_028314, NM_145478, NM_025479, NM_025536, NM_019800, NM_010137, NM_001081158, NM_019740, NM_177367, NM_178070, NM_181821, NM_025890, NM_009698, NM_025639, NM_172265, NM_001163564, NM_009658, NM_133687, NM_008924, NM_013560, NM_007988, NM_001123371, NM_011640, NM_133878, NM_010236, NM_026526, NM_011790, NM_001083587, NM_001081265, NM_177910, NM_010705, NM_133693, NM_009292, NM_013557, NM_001163571, NM_173013, NM_009319, NM_178087, NM_011639, NM_029083, NM_010444, NM_026693, NM_009434, NM_001271730, NM_001190474, NM_010904, NM_001110330, NM_025514, NM_007984, NM_009086	149	6631	19662	1.39302989113	0.161489728187	0.0346124861694	0.956129408181
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	9	5.45454545455	0.00158909863505	NM_172669, NM_008924, NM_001199733, NM_011588, NM_026693, NM_011640, NM_013633, NM_057171, NM_178087	135	284	17446	4.09530516432	0.410216866728	0.161382122993	2.13490755104
GOTERM_BP_DIRECT	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	4	2.42424242424	0.00188821879652	NM_029083, NM_011640, NM_057171, NM_178087	145	31	18082	16.0907675195	0.818188231016	0.347011552223	2.90388585027
GOTERM_MF_DIRECT	GO:0008168~methyltransferase activity	7	4.24242424242	0.00189737013394	NM_026526, NM_007872, NM_001164559, NM_145830, NM_145414, NM_133991, NM_001080999	135	168	17446	5.38456790123	0.467687866023	0.145835354903	2.54413985322
KEGG_PATHWAY	mmu04932:Non-alcoholic fatty liver disease (NAFLD)	7	4.24242424242	0.00201164997804	NM_001271730, NM_025567, NM_025848, NM_029272, NM_027244, NM_001031667, NM_053071	66	157	7691	5.19561860645	0.195453902686	0.103035063498	2.2418875597
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	15	9.09090909091	0.00206536652728	NM_133687, NM_007872, NM_145830, NM_001199733, NM_011640, NM_078477, NM_198425, NM_001271730, NM_010137, NM_019740, NM_001163308, NM_001253695, NM_011588, NM_011221, NM_013633	145	729	18082	2.56591457358	0.845086302728	0.311319218148	3.17223252469
GOTERM_BP_DIRECT	GO:0032259~methylation	7	4.24242424242	0.00234570554414	NM_028314, NM_026526, NM_007872, NM_001164559, NM_145830, NM_145414, NM_001080999	145	169	18082	5.16523158539	0.879765567902	0.29745932109	3.59547740159
GOTERM_BP_DIRECT	GO:0042415~norepinephrine metabolic process	3	1.81818181818	0.00271795474531	NM_009658, NM_010137, NM_011467	145	10	18082	37.4110344828	0.914131042245	0.295808328225	4.15480912824
GOTERM_BP_DIRECT	GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	4	2.42424242424	0.00291352413139	NM_001271730, NM_011640, NM_057171, NM_178087	145	36	18082	13.8559386973	0.928053650801	0.280342103377	4.44744810988
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	4	2.42424242424	0.00315227278551	NM_007988, NM_211138, NM_177910, NM_010236	145	37	18082	13.4814538677	0.942030658342	0.271251629843	4.80356460283
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	9	5.45454545455	0.0049455735348	NM_133687, NM_010444, NM_010137, NM_001199733, NM_001081214, NM_011221, NM_011640, NM_029231, NM_013633	135	342	17446	3.4007797271	0.807181123356	0.280501472156	6.50618961446
GOTERM_BP_DIRECT	GO:0016569~covalent chromatin modification	8	4.84848484848	0.0054894118592	NM_001163166, NM_007872, NM_001190474, NM_001199733, NM_145830, NM_011588, NM_057171, NM_023633	145	266	18082	3.75047964739	0.993022675258	0.391348223912	8.22464436172
KEGG_PATHWAY	mmu00190:Oxidative phosphorylation	6	3.63636363636	0.00621728561633	NM_144874, NM_025567, NM_025848, NM_029272, NM_027244, NM_053071	66	139	7691	5.03008502289	0.490111339306	0.201101170915	6.78161200407
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	5	3.0303030303	0.00928313268894	NM_007872, NM_010137, NM_019740, NM_025848, NM_011640	145	103	18082	6.05356545028	0.999777924585	0.534560025432	13.5339291342
GOTERM_BP_DIRECT	GO:0009116~nucleoside metabolic process	3	1.81818181818	0.0108933521595	NM_001123371, NM_013632, NM_009698	145	20	18082	18.7055172414	0.999948797054	0.561023525745	15.6993331338
GOTERM_MF_DIRECT	GO:0008144~drug binding	5	3.0303030303	0.010915905115	NM_001252554, NM_007988, NM_001123371, NM_007984, NM_013632	135	112	17446	5.76917989418	0.973852604484	0.455198778412	13.8376294335
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	38	23.0303030303	0.0113817973795	NM_133687, NM_133186, NM_010213, NM_001033425, NM_011640, NM_028779, NM_078477, NM_001005419, NM_011790, NM_025567, NM_001024699, NM_001083587, NM_001164559, NM_025848, NM_029272, NM_001253695, NM_146183, NM_025346, NM_016754, NM_178087, NM_011639, NM_007872, NM_010444, NM_011956, NM_009834, NM_145830, NM_023633, NM_023479, NM_144858, NM_001161715, NM_001110330, NM_001039824, NM_001163308, NM_026940, NM_011588, NM_001042407, NM_025954, NM_009086	135	3355	17446	1.4637037037	0.977638752281	0.418949714427	14.3867216624
GOTERM_BP_DIRECT	GO:0035924~cellular response to vascular endothelial growth factor stimulus	3	1.81818181818	0.0131072867105	NM_001271730, NM_010444, NM_013560	145	22	18082	17.005015674	0.999993215966	0.599666295173	18.5938402687
KEGG_PATHWAY	mmu03013:RNA transport	6	3.63636363636	0.014127278217	NM_172268, NM_026340, NM_177367, NM_172265, NM_023479, NM_148932	66	170	7691	4.1128342246	0.784894345966	0.318975154303	14.8033037338
GOTERM_MF_DIRECT	GO:0004731~purine-nucleoside phosphorylase activity	2	1.21212121212	0.0153031290396	NM_001123371, NM_013632	135	2	17446	129.22962963	0.994023468463	0.472701966187	18.8815318974
GOTERM_MF_DIRECT	GO:0016740~transferase activity	20	12.1212121212	0.017333178964	NM_007872, NM_001109626, NM_007988, NM_211138, NM_145830, NM_001031667, NM_145478, NM_023538, NM_026526, NM_001161715, NM_001190474, NM_001164559, NM_145420, NM_145414, NM_013632, NM_177910, NM_009698, NM_013557, NM_001080999, NM_009086	135	1472	17446	1.7558373591	0.996987762758	0.47534166722	21.1216238535
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	5	3.0303030303	0.0182846676119	NM_026538, NM_177367, NM_145414, NM_145620, NM_001163564	145	126	18082	4.94854953476	0.999999940982	0.695461663098	25.0037542419
GOTERM_CC_DIRECT	GO:0071339~MLL1 complex	3	1.81818181818	0.0187158563777	NM_172625, NM_001163571, NM_029231	149	28	19662	14.1385426654	0.98842373744	0.524378591453	21.5896734179
GOTERM_BP_DIRECT	GO:0071353~cellular response to interleukin-4	3	1.81818181818	0.0194073140636	NM_001271730, NM_007988, NM_178087	145	27	18082	13.8559386973	0.999999978974	0.692259872649	26.329857643
GOTERM_CC_DIRECT	GO:0000775~chromosome, centromeric region	5	3.0303030303	0.0220071921914	NM_007872, NM_001190474, NM_001199733, NM_025514, NM_025639	149	141	19662	4.67942310438	0.994761390911	0.527748100794	24.9086628477
GOTERM_MF_DIRECT	GO:0002060~purine nucleobase binding	2	1.21212121212	0.0228672989962	NM_001123371, NM_013632	135	3	17446	86.1530864198	0.999538068208	0.536064308062	26.9406694551
GOTERM_BP_DIRECT	GO:0043101~purine-containing compound salvage	2	1.21212121212	0.0237027054258	NM_001123371, NM_013632	145	3	18082	83.1356321839	0.999999999599	0.741363336569	31.2037960336
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	11	6.66666666667	0.0241789964845	NM_133687, NM_153287, NM_001271730, NM_010444, NM_010137, NM_019740, NM_011588, NM_001253695, NM_001033425, NM_011640, NM_013633	135	633	17446	2.24569656544	0.999704271178	0.522281400648	28.2603110312
GOTERM_BP_DIRECT	GO:0007049~cell cycle	11	6.66666666667	0.0251745060162	NM_145478, NM_001163166, NM_133186, NM_025479, NM_027106, NM_025514, NM_139291, NM_025890, NM_183178, NM_133878, NM_011640	145	614	18082	2.23410086488	0.999999999897	0.741492469069	32.8032111651
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	4	2.42424242424	0.0251994408206	NM_001163166, NM_001199733, NM_172625, NM_023633	145	79	18082	6.31409864688	0.9999999999	0.721671998763	32.8300057357
KEGG_PATHWAY	mmu05016:Huntington's disease	6	3.63636363636	0.025526057471	NM_025567, NM_025848, NM_029272, NM_027244, NM_011640, NM_053071	66	198	7691	3.53122130395	0.938738884551	0.427946061437	25.260057305
GOTERM_CC_DIRECT	GO:0005829~cytosol	22	13.3333333333	0.02645744321	NM_009658, NM_172669, NM_001080775, NM_029083, NM_001199733, NM_026693, NM_025575, NM_011640, NM_001271730, NM_144858, NM_025297, NM_019740, NM_177367, NM_025915, NM_007984, NM_013632, NM_025330, NM_057171, NM_013633, NM_173013, NM_025954, NM_178087	149	1784	19662	1.62730610648	0.998214474683	0.546611237648	29.1904563786
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	3	1.81818181818	0.0299187029965	NM_013632, NM_011640, NM_178087	145	34	18082	11.0032454361	0.999999999999	0.763553220663	37.725085774
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	4	2.42424242424	0.0304168962506	NM_144858, NM_026340, NM_001164559, NM_023479	145	85	18082	5.86839756592	0.999999999999	0.751695124435	38.2218800311
GOTERM_CC_DIRECT	GO:0030176~integral component of endoplasmic reticulum membrane	4	2.42424242424	0.0340844782282	NM_016752, NM_001271730, NM_025318, NM_023131	149	94	19662	5.61530772526	0.999720978144	0.597217202694	36.008858244
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	4	2.42424242424	0.0341867261938	NM_026538, NM_023633, NM_053163, NM_001163564	145	89	18082	5.60464936071	1.0	0.775546863525	41.862658959
GOTERM_CC_DIRECT	GO:0016605~PML body	4	2.42424242424	0.035943399369	NM_001190474, NM_001199733, NM_011640, NM_178087	149	96	19662	5.49832214765	0.999822908522	0.578478465734	37.5762221526
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	27	16.3636363636	0.0366434978996	NM_001033425, NM_011640, NM_078477, NM_001253695, NM_011221, NM_009292, NM_013633, NM_178087, NM_011639, NM_001081381, NM_153287, NM_001163166, NM_007872, NM_010444, NM_001199733, NM_001081214, NM_172625, NM_023633, NM_198425, NM_001271730, NM_025536, NM_001190474, NM_010137, NM_019740, NM_001110330, NM_001163308, NM_011588	145	2279	18082	1.47739934333	1.0	0.783594471469	44.1261830128
KEGG_PATHWAY	mmu05012:Parkinson's disease	5	3.0303030303	0.036844720041	NM_025567, NM_025848, NM_029272, NM_027244, NM_053071	66	149	7691	3.91041285337	0.982653915667	0.491215847445	34.4729832567
GOTERM_MF_DIRECT	GO:0001882~nucleoside binding	2	1.21212121212	0.0378230487443	NM_001123371, NM_013632	135	5	17446	51.6918518519	0.999997241689	0.655871800021	40.737531474
GOTERM_BP_DIRECT	GO:0043045~DNA methylation involved in embryo development	2	1.21212121212	0.039193692521	NM_007872, NM_011588	145	5	18082	49.8813793103	1.0	0.791539796992	46.3883602332
GOTERM_BP_DIRECT	GO:0044027~hypermethylation of CpG island	2	1.21212121212	0.039193692521	NM_007872, NM_001031667	145	5	18082	49.8813793103	1.0	0.791539796992	46.3883602332
GOTERM_BP_DIRECT	GO:0010424~DNA methylation on cytosine within a CG sequence	2	1.21212121212	0.039193692521	NM_007872, NM_145830	145	5	18082	49.8813793103	1.0	0.791539796992	46.3883602332
GOTERM_BP_DIRECT	GO:0030578~PML body organization	2	1.21212121212	0.039193692521	NM_001199733, NM_178087	145	5	18082	49.8813793103	1.0	0.791539796992	46.3883602332
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	13	7.87878787879	0.0392255794812	NM_078477, NM_001163166, NM_001271730, NM_153287, NM_010444, NM_010137, NM_019740, NM_011588, NM_001253695, NM_011221, NM_001033425, NM_011640, NM_013633	135	883	17446	1.90258797869	0.999998300523	0.640103097517	41.899042538
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	10	6.06060606061	0.0422040511318	NM_198425, NM_001199733, NM_011588, NM_001253695, NM_011221, NM_001033425, NM_011640, NM_013633, NM_023633, NM_178087	145	579	18082	2.15377285451	1.0	0.802222556488	48.9483695743
GOTERM_MF_DIRECT	GO:0003677~DNA binding	22	13.3333333333	0.0431009436833	NM_146155, NM_133687, NM_001163166, NM_153287, NM_007872, NM_010444, NM_001033425, NM_011640, NM_133878, NM_078477, NM_001271730, NM_010137, NM_019740, NM_001163308, NM_001253695, NM_011588, NM_011221, NM_013633, NM_173013, NM_009086, NM_178087, NM_027901	135	1847	17446	1.539280916	0.999999555825	0.648234006824	44.9997267192
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	10	6.06060606061	0.0433937836994	NM_009658, NM_001005419, NM_133186, NM_025297, NM_144858, NM_007988, NM_029272, NM_145954, NM_011467, NM_023633	135	604	17446	2.13956340446	0.999999598744	0.625405441047	45.2276846115
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	3	1.81818181818	0.0440709932677	NM_133186, NM_010137, NM_013557	145	42	18082	8.90738916256	1.0	0.803321406914	50.4780549453
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	7	4.24242424242	0.0442208731882	NM_026175, NM_001109626, NM_009834, NM_010705, NM_138659, NM_144802, NM_172302	145	322	18082	2.71094452774	1.0	0.791763049565	50.5989807576
GOTERM_CC_DIRECT	GO:0042406~extrinsic component of endoplasmic reticulum membrane	2	1.21212121212	0.0443273879949	NM_027159, NM_178087	149	6	19662	43.9865771812	0.999977459837	0.621956696416	44.2150220888
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	7	4.24242424242	0.0517598905382	NM_133186, NM_010444, NM_001190474, NM_019740, NM_001199733, NM_011640, NM_172265	145	335	18082	2.60574369532	1.0	0.830604853187	56.3371798312
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	14	8.48484848485	0.0541906905436	NM_001271730, NM_153287, NM_010444, NM_010137, NM_019740, NM_001199733, NM_001081214, NM_001253695, NM_001031667, NM_009292, NM_011640, NM_029231, NM_013633, NM_178087	145	995	18082	1.75462138278	1.0	0.833838748557	58.0501062367
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	22	13.3333333333	0.0555197257519	NM_009658, NM_026175, NM_133687, NM_001163166, NM_001080775, NM_007872, NM_145830, NM_011640, NM_133878, NM_011467, NM_023633, NM_023479, NM_198425, NM_025479, NM_019740, NM_001163308, NM_011588, NM_009698, NM_057171, NM_013633, NM_009086, NM_178087	149	1935	19662	1.50031736122	0.999998601951	0.674817717083	52.0647266452
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	5	3.0303030303	0.0587220367031	NM_145478, NM_001109626, NM_001190474, NM_011588, NM_013557	145	183	18082	3.40719804032	1.0	0.847757540118	61.076592066
GOTERM_MF_DIRECT	GO:0001221~transcription cofactor binding	2	1.21212121212	0.0598316962065	NM_019740, NM_011640	135	8	17446	32.3074074074	0.999999998729	0.722018230002	56.707148558
KEGG_PATHWAY	mmu05010:Alzheimer's disease	5	3.0303030303	0.0621357087537	NM_025567, NM_025848, NM_029272, NM_027244, NM_053071	66	177	7691	3.29181646978	0.999020239185	0.628327858987	51.4380275007
GOTERM_MF_DIRECT	GO:0046332~SMAD binding	3	1.81818181818	0.0625912932988	NM_198425, NM_011221, NM_178087	135	53	17446	7.31488469602	0.999999999521	0.716997970872	58.4000134486
KEGG_PATHWAY	mmu00230:Purine metabolism	5	3.0303030303	0.0642230841233	NM_028779, NM_001123371, NM_013632, NM_009698, NM_009086	66	179	7691	3.25503639749	0.999229786042	0.591843776355	52.6412405183
GOTERM_CC_DIRECT	GO:0030532~small nuclear ribonucleoprotein complex	2	1.21212121212	0.0657535689686	NM_177367, NM_138659	149	9	19662	29.3243847875	0.999999893119	0.709087983024	58.3373613836
KEGG_PATHWAY	mmu05014:Amyotrophic lateral sclerosis (ALS)	3	1.81818181818	0.0688387619762	NM_010904, NM_001199733, NM_011640	66	51	7691	6.85472370766	0.999548468536	0.575088320442	55.2059683259
GOTERM_BP_DIRECT	GO:0002639~positive regulation of immunoglobulin production	2	1.21212121212	0.0694471369781	NM_001271730, NM_007645	145	9	18082	27.7118773946	1.0	0.885145620607	67.4454103347
GOTERM_BP_DIRECT	GO:0008535~respiratory chain complex IV assembly	2	1.21212121212	0.0694471369781	NM_144874, NM_001163456	145	9	18082	27.7118773946	1.0	0.885145620607	67.4454103347
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	2	1.21212121212	0.0694471369781	NM_011640, NM_178087	145	9	18082	27.7118773946	1.0	0.885145620607	67.4454103347
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	3	1.81818181818	0.0707780140709	NM_025567, NM_029272, NM_027244	149	58	19662	6.8255033557	0.999999970064	0.709874789958	61.131452463
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	6	3.63636363636	0.0708548673411	NM_172268, NM_025479, NM_025514, NM_139291, NM_183178, NM_133878	145	277	18082	2.70115772439	1.0	0.882148682755	68.2048685461
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	3	1.81818181818	0.0732675178115	NM_019740, NM_011221, NM_013633	135	58	17446	6.68429118774	0.999999999989	0.754250865164	64.3884485106
GOTERM_MF_DIRECT	GO:0008173~RNA methyltransferase activity	2	1.21212121212	0.0742257883451	NM_145414, NM_001080999	135	10	17446	25.8459259259	0.999999999992	0.740151432868	64.8848865175
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	1.81818181818	0.0756844848836	NM_211138, NM_009292, NM_172265	145	57	18082	6.56333938294	1.0	0.891217734715	70.6862638862
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	5	3.0303030303	0.0792516215088	NM_011639, NM_001081381, NM_001080775, NM_001271730, NM_001190474	145	203	18082	3.07151350433	1.0	0.895322587103	72.4013440939
GOTERM_MF_DIRECT	GO:0042301~phosphate ion binding	2	1.21212121212	0.0813405935947	NM_001123371, NM_013632	135	11	17446	23.4962962963	0.999999999999	0.755451425379	68.3751049598
GOTERM_CC_DIRECT	GO:0005643~nuclear pore	3	1.81818181818	0.0838767262031	NM_172268, NM_001080775, NM_148932	149	64	19662	6.18561241611	0.99999999895	0.747995506694	67.6236166979
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	3	1.81818181818	0.0867808157518	NM_011956, NM_001039824, NM_029272	135	64	17446	6.05763888889	1.0	0.76192711274	70.8239274621
GOTERM_MF_DIRECT	GO:0031490~chromatin DNA binding	3	1.81818181818	0.0891012612043	NM_001271730, NM_019740, NM_013633	135	65	17446	5.96444444444	1.0	0.755450389659	71.8139864758
GOTERM_BP_DIRECT	GO:0045995~regulation of embryonic development	2	1.21212121212	0.0915146539909	NM_009834, NM_009434	145	12	18082	20.783908046	1.0	0.921621110098	77.6078661015
GOTERM_BP_DIRECT	GO:0019538~protein metabolic process	2	1.21212121212	0.0915146539909	NM_001161715, NM_001163571	145	12	18082	20.783908046	1.0	0.921621110098	77.6078661015
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	5	3.0303030303	0.0937510798419	NM_145830, NM_001163308, NM_133878, NM_011640, NM_013633	149	228	19662	2.89385376192	0.999999999919	0.765900408476	71.8393864003
GOTERM_BP_DIRECT	GO:0007420~brain development	5	3.0303030303	0.0942738724453	NM_029083, NM_010904, NM_010236, NM_057171, NM_173013	145	216	18082	2.88665389527	1.0	0.922062121807	78.64507496
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	3	1.81818181818	0.0947287298229	NM_009658, NM_013633, NM_011467	145	65	18082	5.75554376658	1.0	0.917383410544	78.8116792069
GOTERM_MF_DIRECT	GO:0051787~misfolded protein binding	2	1.21212121212	0.095407792699	NM_022324, NM_057171	135	13	17446	19.8814814815	1.0	0.764816828163	74.3497694946
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	4	2.42424242424	0.0964127385743	NM_001081158, NM_009834, NM_011221, NM_144802	135	142	17446	3.64027125717	1.0	0.754008719865	74.7337524036
KEGG_PATHWAY	mmu05168:Herpes simplex infection	5	3.0303030303	0.0985234199864	NM_001199733, NM_146092, NM_011640, NM_013557, NM_178087	66	208	7691	2.80120920746	0.999986351641	0.673781908291	68.8980981468
GOTERM_BP_DIRECT	GO:0010832~negative regulation of myotube differentiation	2	1.21212121212	0.0987543822575	NM_001271730, NM_001199733	145	13	18082	19.1851458886	1.0	0.920722560593	80.2340717321
GOTERM_BP_DIRECT	GO:0009303~rRNA transcription	2	1.21212121212	0.0987543822575	NM_011640, NM_009086	145	13	18082	19.1851458886	1.0	0.920722560593	80.2340717321
GOTERM_BP_DIRECT	GO:0031065~positive regulation of histone deacetylation	2	1.21212121212	0.0987543822575	NM_011640, NM_178087	145	13	18082	19.1851458886	1.0	0.920722560593	80.2340717321
GOTERM_BP_DIRECT	GO:0015031~protein transport	9	5.45454545455	0.100940051567	NM_172268, NM_001080775, NM_001271730, NM_026693, NM_178070, NM_025575, NM_172620, NM_139229, NM_148932	145	592	18082	1.89582945014	1.0	0.920000272814	80.9684010401
GOTERM_MF_DIRECT	GO:0002039~p53 binding	3	1.81818181818	0.100970676154	NM_001199733, NM_145830, NM_011640	135	70	17446	5.53841269841	1.0	0.756714163063	76.4093959243
KEGG_PATHWAY	mmu00790:Folate biosynthesis	2	1.21212121212	0.104543935478	NM_010236, NM_011467	66	13	7691	17.9277389277	0.999993381151	0.661809002807	71.1584587679
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	3	1.81818181818	0.104714056188	NM_019740, NM_001031667, NM_011640	145	69	18082	5.42188905547	1.0	0.922560619387	82.1765984904
GOTERM_BP_DIRECT	GO:0030330~DNA damage response, signal transduction by p53 class mediator	2	1.21212121212	0.105936814541	NM_019740, NM_011640	145	14	18082	17.8147783251	1.0	0.919951501383	82.5523903229
